,Div,Date,HomeTeam,AwayTeam,HomeTeam_avg_goal_diff,HomeTeam_points,HomeTeam_ShotOnTarget,AwayTeam_avg_goal_diff,AwayTeam_points,AwayTeam_ShotOnTarget,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,WHH,WHD,WHA,VCH,VCD,VCA,MaxH,MaxD,MaxA,PSH,PSD,PSA,PSCH,PSCD,PSCA,HomeTeam_Alaves,HomeTeam_Almeria,HomeTeam_Ath Bilbao,HomeTeam_Ath Madrid,HomeTeam_Barcelona,HomeTeam_Betis,HomeTeam_Celta,HomeTeam_Cordoba,HomeTeam_Eibar,HomeTeam_Elche,HomeTeam_Espanol,HomeTeam_Getafe,HomeTeam_Girona,HomeTeam_Granada,HomeTeam_Hercules,HomeTeam_Huesca,HomeTeam_La Coruna,HomeTeam_Las Palmas,HomeTeam_Leganes,HomeTeam_Levante,HomeTeam_Malaga,HomeTeam_Mallorca,HomeTeam_Numancia,HomeTeam_Osasuna,HomeTeam_Real Madrid,HomeTeam_Recreativo,HomeTeam_Santander,HomeTeam_Sevilla,HomeTeam_Sociedad,HomeTeam_Sp Gijon,HomeTeam_Tenerife,HomeTeam_Valencia,HomeTeam_Valladolid,HomeTeam_Vallecano,HomeTeam_Villarreal,HomeTeam_Xerez,HomeTeam_Zaragoza,AwayTeam_Alaves,AwayTeam_Almeria,AwayTeam_Ath Bilbao,AwayTeam_Ath Madrid,AwayTeam_Barcelona,AwayTeam_Betis,AwayTeam_Celta,AwayTeam_Cordoba,AwayTeam_Eibar,AwayTeam_Elche,AwayTeam_Espanol,AwayTeam_Getafe,AwayTeam_Girona,AwayTeam_Granada,AwayTeam_Hercules,AwayTeam_Huesca,AwayTeam_La Coruna,AwayTeam_Las Palmas,AwayTeam_Leganes,AwayTeam_Levante,AwayTeam_Malaga,AwayTeam_Mallorca,AwayTeam_Numancia,AwayTeam_Osasuna,AwayTeam_Real Madrid,AwayTeam_Recreativo,AwayTeam_Santander,AwayTeam_Sevilla,AwayTeam_Sociedad,AwayTeam_Sp Gijon,AwayTeam_Tenerife,AwayTeam_Valencia,AwayTeam_Valladolid,AwayTeam_Vallecano,AwayTeam_Villarreal,AwayTeam_Xerez,AwayTeam_Zaragoza
332,SP1,02/05/09,Villarreal,Sevilla,0.6400000000000001,0.3333333333333333,0.5348837209302325,0.4800000000000001,0.26666666666666666,0.5813953488372093,0.396378245098079,0.2762989532007198,0.3273228017012011,0.3855871690651434,0.27880918378556524,0.3356036471492915,0.42081447963800905,0.28054298642533937,0.2986425339366516,0.4043321299638989,0.27797833935018046,0.31768953068592054,0.39539430805996095,0.279817510319357,0.3247881816206822,2.45,3.51,3.1,2.37,3.27,2.85,2.37,3.27,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,SP1,03/05/09,Betis,Ath Madrid,0.6800000000000002,0.6666666666666666,0.3488372093023256,0.7600000000000001,0.6666666666666666,0.46511627906976744,0.3273228017012012,0.27629895320071984,0.39637824509807906,0.32337434094903333,0.2829525483304042,0.3936731107205623,0.3185060847671003,0.2798992866135124,0.40159462861938733,0.3394431255635915,0.2868841899924548,0.37367268444395374,0.3356036471492914,0.2788091837855652,0.38558716906514334,2.95,3.61,2.5,2.78,3.28,2.42,2.78,3.28,2.42,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,SP1,03/05/09,Espanol,Valencia,0.44000000000000006,0.26666666666666666,0.48837209302325585,0.8400000000000001,0.8666666666666667,0.5116279069767442,0.3273228017012012,0.27629895320071984,0.39637824509807906,0.3127962085308057,0.27488151658767773,0.41232227488151657,0.35555555555555557,0.2888888888888889,0.35555555555555557,0.3394431255635915,0.2868841899924548,0.37367268444395374,0.32337434094903333,0.2829525483304042,0.3936731107205623,3.0,3.51,2.51,2.83,3.3,2.37,2.83,3.3,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
335,SP1,03/05/09,La Coruna,Valladolid,0.16000000000000003,0.06666666666666667,0.3023255813953488,0.28,0.13333333333333333,0.4186046511627907,0.5352112676056339,0.26760563380281693,0.1971830985915493,0.5346074380165289,0.2634297520661157,0.20196280991735532,0.5456570155902004,0.2650334075723831,0.18930957683741645,0.5512768544791244,0.2626672071341711,0.18605593838670453,0.5210526315789473,0.27631578947368424,0.2026315789473684,1.8,3.81,5.15,1.74,3.44,4.75,1.74,3.44,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
336,SP1,03/05/09,Mallorca,Getafe,0.52,0.4666666666666667,0.6046511627906976,0.9200000000000002,0.7333333333333333,0.5581395348837209,0.4471544715447154,0.2845528455284553,0.26829268292682923,0.4324324324324324,0.28378378378378377,0.28378378378378377,0.42081447963800905,0.28054298642533937,0.2986425339366516,0.42440318302387264,0.27851458885941643,0.29708222811671087,0.43432866986844854,0.2850281896011694,0.2806431405303822,2.32,3.4,3.6,2.13,3.25,3.34,2.13,3.25,3.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,SP1,03/05/09,Osasuna,Recreativo,0.44000000000000006,0.26666666666666666,0.5581395348837209,0.6800000000000002,0.3333333333333333,0.3023255813953488,0.5352112676056339,0.26760563380281693,0.1971830985915493,0.5499137293566675,0.2630022183879714,0.18708405225536112,0.5456570155902004,0.2650334075723831,0.18930957683741645,0.5327163151097718,0.2695867412828239,0.1976969436074042,0.5216471210651618,0.26849484172471566,0.20985803721012258,1.8,3.86,5.51,1.71,3.48,4.89,1.71,3.48,4.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,SP1,03/05/09,Santander,Almeria,0.6400000000000001,0.5333333333333333,0.4186046511627907,0.4800000000000001,0.4,0.46511627906976744,0.41170367296119526,0.2988171819879643,0.28947914505084044,0.41327024411227004,0.2886331863641251,0.2980965695236047,0.4200988467874794,0.3080724876441515,0.27182866556836904,0.38785259326660604,0.287761601455869,0.32438580527752503,0.4033905672679852,0.2836339926103021,0.3129754401217127,2.32,3.35,3.51,2.23,3.16,3.2,2.23,3.16,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,SP1,03/05/09,Sp Gijon,Ath Bilbao,0.3200000000000001,0.26666666666666666,0.27906976744186046,0.52,0.4,0.5116279069767442,0.3579175704989154,0.28416485900216926,0.3579175704989154,0.3426177782613426,0.271026003699271,0.38635621803938636,0.36065573770491804,0.2786885245901639,0.36065573770491804,0.3563218390804598,0.28735632183908044,0.3563218390804598,0.3368421052631579,0.28421052631578947,0.37894736842105264,2.8,3.37,2.75,2.63,3.24,2.57,2.63,3.24,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,SP1,09/05/09,Ath Bilbao,Betis,0.56,0.26666666666666666,0.3023255813953488,0.6400000000000001,0.5333333333333333,0.5813953488372093,0.3137254901960784,0.29411764705882354,0.39215686274509803,0.34212567882079137,0.2878200155159038,0.3700543056633049,0.3248730964467005,0.2893401015228426,0.38578680203045684,0.3394431255635915,0.2868841899924548,0.37367268444395374,0.3368421052631579,0.28421052631578947,0.37894736842105264,3.38,3.28,2.6,2.89,3.19,2.4,2.89,3.19,2.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,SP1,09/05/09,Sevilla,Mallorca,0.3600000000000001,0.3333333333333333,0.5348837209302325,0.44000000000000006,0.4,0.4186046511627907,0.6104945747546898,0.245804394572283,0.143701030673027,0.5852917781473714,0.2555499313037819,0.15915829054884661,0.5962132402309654,0.24976500604270171,0.15402175372633273,0.5919282511210762,0.24663677130044842,0.16143497757847533,0.5839846630290517,0.25143784102639727,0.16457749594455096,1.62,4.3,7.0,1.55,3.76,5.99,1.55,3.76,5.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,SP1,09/05/09,Valencia,Real Madrid,1.0,1.0,0.5581395348837209,0.8,0.7333333333333333,0.9534883720930232,0.4093097913322633,0.27688603531300165,0.31380417335473515,0.38635621803938636,0.271026003699271,0.3426177782613426,0.3869346733668342,0.2814070351758794,0.3316582914572864,0.39593908629441626,0.2741116751269036,0.32994923857868025,0.388551604509974,0.2853425845620121,0.3261058109280139,2.45,3.5,3.05,2.36,3.31,2.82,2.36,3.31,2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,SP1,10/05/09,Almeria,Sp Gijon,0.3200000000000001,0.26666666666666666,0.3023255813953488,0.4800000000000001,0.26666666666666666,0.3488372093023256,0.47134935304990755,0.27726432532347506,0.2513863216266174,0.5042158516020236,0.2630691399662732,0.23271500843170323,0.509090909090909,0.2618181818181818,0.22909090909090907,0.46523377470896576,0.2734143106751153,0.261351914615919,0.47339672263807403,0.2767550070807202,0.24984827028120576,2.07,3.45,4.33,1.91,3.34,3.9,1.91,3.34,3.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,SP1,10/05/09,Ath Madrid,Espanol,0.6000000000000001,0.4,0.3255813953488372,0.20000000000000007,0.0,0.3953488372093023,0.5420741468672235,0.26049674280008245,0.19742911033269403,0.533554701153443,0.25550506815798674,0.21094023068857043,0.5452787624879148,0.25749274895262647,0.19722848855945857,0.5328054257702372,0.261701488540087,0.20549308568967573,0.5174371451743714,0.27439848607731826,0.2081643687483104,1.81,3.89,5.0,1.73,3.55,4.61,1.73,3.55,4.61,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,SP1,10/05/09,Barcelona,Villarreal,0.9600000000000002,0.8,1.0,0.52,0.2,0.627906976744186,0.7003891050583657,0.1961089494163424,0.10350194552529182,0.7262247838616714,0.17291066282420747,0.10086455331412103,0.6868207142204769,0.19727829025481783,0.11590099552470547,0.6906474820143885,0.19798561151079136,0.11136690647482016,0.72,0.18,0.09999999999999999,1.37,5.28,10.0,1.32,4.79,8.92,1.32,4.79,8.92,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
346,SP1,10/05/09,Getafe,Osasuna,0.9600000000000002,1.0,0.6744186046511628,0.6800000000000002,0.6666666666666666,0.5348837209302325,0.4485336400230017,0.2898217366302473,0.26164462334675104,0.44194325201549584,0.287613862422783,0.2704428855617213,0.44173495902458526,0.28542874275434743,0.27283629822106736,0.43442084519378155,0.2783008539522663,0.2872783008539523,0.4518272425249169,0.28239202657807305,0.26578073089701,2.2,3.37,4.0,2.1,3.22,3.44,2.1,3.22,3.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,SP1,10/05/09,Malaga,Santander,0.3200000000000001,0.2,0.3255813953488372,0.3600000000000001,0.13333333333333333,0.3023255813953488,0.4471544715447154,0.2845528455284553,0.26829268292682923,0.45379876796714574,0.2792607802874743,0.2669404517453799,0.4626168224299065,0.2803738317757009,0.2570093457943925,0.45643153526970953,0.2738589211618257,0.2697095435684647,0.442118484404438,0.2832321540715931,0.274649361523969,2.2,3.4,3.7,2.09,3.27,3.41,2.09,3.27,3.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,SP1,10/05/09,Recreativo,La Coruna,0.52,0.4,0.6511627906976744,0.52,0.3333333333333333,0.37209302325581395,0.3756449948400413,0.28895768833849333,0.33539731682146545,0.3629514735209395,0.2880567250166186,0.3489918014624418,0.36065573770491804,0.2786885245901639,0.36065573770491804,0.37058152793614596,0.27366020524515394,0.35575826681870015,0.3789473684210526,0.2842105263157894,0.33684210526315783,2.65,3.4,2.95,2.53,3.23,2.69,2.53,3.23,2.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,SP1,10/05/09,Valladolid,Numancia,0.6400000000000001,0.5333333333333333,0.3023255813953488,0.6400000000000001,0.4666666666666667,0.5348837209302325,0.5220012055455093,0.26100060277275466,0.21699819168173598,0.5341657995143947,0.25945195976413454,0.20638224072147068,0.509090909090909,0.2618181818181818,0.22909090909090907,0.4937163375224417,0.26929982046678635,0.236983842010772,0.5174371451743714,0.27439848607731826,0.2081643687483104,1.88,3.65,4.75,1.79,3.43,4.43,1.79,3.43,4.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,SP1,16/05/09,La Coruna,Getafe,0.56,0.4666666666666667,0.46511627906976744,0.9200000000000002,0.8666666666666667,0.5813953488372093,0.5078597339782346,0.26844014510278114,0.22370012091898428,0.4914089347079037,0.2754868270332188,0.23310423825887747,0.49835104433858557,0.2711615976548187,0.23048735800659584,0.4937163375224417,0.26929982046678635,0.236983842010772,0.48020954598370197,0.2764842840512224,0.24330616996507567,1.91,3.85,4.5,1.86,3.43,4.02,1.86,3.43,4.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,SP1,16/05/09,Osasuna,Sevilla,0.6800000000000002,0.5333333333333333,0.441860465116279,0.6400000000000001,0.5333333333333333,0.627906976744186,0.32544378698224846,0.2840236686390532,0.3905325443786982,0.33152468800868146,0.2805208898534997,0.3879544221378187,0.3248730964467005,0.2893401015228426,0.38578680203045684,0.3394431255635915,0.2868841899924548,0.37367268444395374,0.34422648337341955,0.2785586619298749,0.37721485469670557,3.01,3.43,2.51,2.82,3.25,2.4,2.82,3.25,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,SP1,16/05/09,Villarreal,Real Madrid,0.52,0.3333333333333333,0.5581395348837209,0.9200000000000002,0.7333333333333333,0.8372093023255814,0.417910447761194,0.26865671641791045,0.3134328358208955,0.4221775473494868,0.25933763622897044,0.3184848164215427,0.44184652278177455,0.27697841726618705,0.2811750599520384,0.42236024844720493,0.2608695652173913,0.3167701863354037,0.41568296795952775,0.26897133220910624,0.3153456998313659,2.3,3.8,3.26,2.19,3.39,3.06,2.19,3.39,3.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,SP1,12/09/09,Ath Madrid,Santander,0.6400000000000001,0.4,0.37209302325581395,0.24000000000000005,0.06666666666666667,0.20930232558139536,0.6500776404176282,0.2161921021250311,0.13373025745734066,0.6480446927374303,0.22681564245810057,0.12513966480446928,0.661764705882353,0.20588235294117646,0.1323529411764706,0.6157635467980296,0.23645320197044334,0.14778325123152708,0.6451612903225806,0.22580645161290322,0.12903225806451613,1.52,4.52,7.55,1.46,4.05,7.05,1.46,4.05,7.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,SP1,12/09/09,Espanol,Real Madrid,0.24000000000000005,0.0,0.3488372093023256,0.9200000000000002,0.7333333333333333,0.813953488372093,0.15623526947048655,0.24668726758497875,0.5970774629445346,0.1395806028833552,0.25557011795543905,0.6048492791612057,0.17139548349739434,0.2501447596988998,0.578459756803706,0.17677642980935876,0.24552281917966495,0.5777007510109763,0.164619532654284,0.25868783702816056,0.5766926303175554,6.75,4.27,1.62,5.95,3.76,1.57,5.95,3.76,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
